Company_id,office,company,country code,industry,count
1135,CN,BAIDU,CHN,Software & Computer Services,101
1135,EP,BAIDU,CHN,Software & Computer Services,67
1135,JP,BAIDU,CHN,Software & Computer Services,59
1135,KR,BAIDU,CHN,Software & Computer Services,41
1135,US,BAIDU,CHN,Software & Computer Services,86
1137,CN,TPK HOLDING,,Electronic & Electrical Equipment,179
1137,EP,TPK HOLDING,,Electronic & Electrical Equipment,9
1137,JP,TPK HOLDING,,Electronic & Electrical Equipment,22
1137,KR,TPK HOLDING,,Electronic & Electrical Equipment,33
1137,US,TPK HOLDING,,Electronic & Electrical Equipment,123
1139,CN,WISON ENGINEERING SERVICES,CHN,Chemicals,1
1139,EP,WISON ENGINEERING SERVICES,CHN,Chemicals,1
1140,CN,NEXTEER,URY,Automobiles & Parts,59
1140,EP,NEXTEER,URY,Automobiles & Parts,49
1140,JP,NEXTEER,URY,Automobiles & Parts,1
1140,KR,NEXTEER,URY,Automobiles & Parts,1
1140,US,NEXTEER,URY,Automobiles & Parts,65
1142,CN,ZHEN DING TECHNOLOGY HOLDING,,Electronic & Electrical Equipment,54
1142,JP,ZHEN DING TECHNOLOGY HOLDING,,Electronic & Electrical Equipment,6
1142,US,ZHEN DING TECHNOLOGY HOLDING,,Electronic & Electrical Equipment,61
1143,CN,CHEETAH MOBILE,CHN,Software & Computer Services,13
1143,US,CHEETAH MOBILE,CHN,Software & Computer Services,13
1145,CN,THERAVANCE BIOPHARMA,URY,Pharmaceuticals & Biotechnology,10
1145,EP,THERAVANCE BIOPHARMA,URY,Pharmaceuticals & Biotechnology,10
1145,JP,THERAVANCE BIOPHARMA,URY,Pharmaceuticals & Biotechnology,10
1145,KR,THERAVANCE BIOPHARMA,URY,Pharmaceuticals & Biotechnology,5
1145,US,THERAVANCE BIOPHARMA,URY,Pharmaceuticals & Biotechnology,22
1147,CN,QIHOO 360 TECHNOLOGY,CHN,Software & Computer Services,57
1147,US,QIHOO 360 TECHNOLOGY,CHN,Software & Computer Services,39
1148,CN,GEELY AUTOMOBILE,CHN,Automobiles & Parts,1
1148,US,GEELY AUTOMOBILE,CHN,Automobiles & Parts,2
1149,CN,HILTI,LTU,Construction & Materials,109
1149,EP,HILTI,LTU,Construction & Materials,230
1149,JP,HILTI,LTU,Construction & Materials,60
1149,KR,HILTI,LTU,Construction & Materials,7
1149,US,HILTI,LTU,Construction & Materials,155
1150,CN,ARCELORMITTAL,MDG,Industrial Metals & Mining,28
1150,EP,ARCELORMITTAL,MDG,Industrial Metals & Mining,32
1150,JP,ARCELORMITTAL,MDG,Industrial Metals & Mining,25
1150,KR,ARCELORMITTAL,MDG,Industrial Metals & Mining,24
1150,US,ARCELORMITTAL,MDG,Industrial Metals & Mining,35
1151,CN,TENARIS,MDG,"Oil Equipment, Services & Distribution",4
1151,EP,TENARIS,MDG,"Oil Equipment, Services & Distribution",8
1151,JP,TENARIS,MDG,"Oil Equipment, Services & Distribution",5
1151,US,TENARIS,MDG,"Oil Equipment, Services & Distribution",7
1153,EP,CEMEX,MCO,Construction & Materials,8
1153,US,CEMEX,MCO,Construction & Materials,3
1155,CN,DRB-HICOM,MDV,Automobiles & Parts,2
1155,EP,DRB-HICOM,MDV,Automobiles & Parts,2
1155,JP,DRB-HICOM,MDV,Automobiles & Parts,2
1155,KR,DRB-HICOM,MDV,Automobiles & Parts,2
1155,US,DRB-HICOM,MDV,Automobiles & Parts,2
1156,CN,SIME DARBY,MDV,General Industrials,3
1156,EP,SIME DARBY,MDV,General Industrials,2
1156,JP,SIME DARBY,MDV,General Industrials,2
1156,KR,SIME DARBY,MDV,General Industrials,1
1156,US,SIME DARBY,MDV,General Industrials,2
1157,CN,TKH,,Electronic & Electrical Equipment,13
1157,EP,TKH,,Electronic & Electrical Equipment,13
1157,JP,TKH,,Electronic & Electrical Equipment,9
1157,KR,TKH,,Electronic & Electrical Equipment,14
1157,US,TKH,,Electronic & Electrical Equipment,12
1158,CN,AKZO NOBEL,,Chemicals,80
1158,EP,AKZO NOBEL,,Chemicals,98
1158,JP,AKZO NOBEL,,Chemicals,37
1158,KR,AKZO NOBEL,,Chemicals,47
1158,US,AKZO NOBEL,,Chemicals,101
1159,CN,BE SEMICONDUCTOR INDUSTRIES,,Technology Hardware & Equipment,13
1159,JP,BE SEMICONDUCTOR INDUSTRIES,,Technology Hardware & Equipment,12
1159,KR,BE SEMICONDUCTOR INDUSTRIES,,Technology Hardware & Equipment,14
1159,US,BE SEMICONDUCTOR INDUSTRIES,,Technology Hardware & Equipment,13
1160,CN,KONINKLIJKE FRIESLANDCAMPINA,,Food Producers,1
1160,EP,KONINKLIJKE FRIESLANDCAMPINA,,Food Producers,1
1160,US,KONINKLIJKE FRIESLANDCAMPINA,,Food Producers,1
1161,CN,QIAGEN,,Pharmaceuticals & Biotechnology,17
1161,EP,QIAGEN,,Pharmaceuticals & Biotechnology,31
1161,JP,QIAGEN,,Pharmaceuticals & Biotechnology,15
1161,US,QIAGEN,,Pharmaceuticals & Biotechnology,26
1162,CN,DSM,,Chemicals,268
1162,EP,DSM,,Chemicals,284
1162,JP,DSM,,Chemicals,127
1162,KR,DSM,,Chemicals,115
1162,US,DSM,,Chemicals,266
1163,CN,CIMPRESS,,Support Services,2
1163,EP,CIMPRESS,,Support Services,4
1163,US,CIMPRESS,,Support Services,7
1164,CN,NUTRECO,,Food Producers,1
1164,KR,NUTRECO,,Food Producers,1
1164,US,NUTRECO,,Food Producers,1
1165,CN,PHILIPS,,General Industrials,1927
1165,EP,PHILIPS,,General Industrials,2071
1165,JP,PHILIPS,,General Industrials,1529
1165,KR,PHILIPS,,General Industrials,111
1165,US,PHILIPS,,General Industrials,2049
1166,CN,ASML HOLDING,,Technology Hardware & Equipment,87
1166,EP,ASML HOLDING,,Technology Hardware & Equipment,30
1166,JP,ASML HOLDING,,Technology Hardware & Equipment,140
1166,KR,ASML HOLDING,,Technology Hardware & Equipment,113
1166,US,ASML HOLDING,,Technology Hardware & Equipment,237
1168,CN,HUNTER DOUGLAS,,Household Goods & Home Construction,18
1168,EP,HUNTER DOUGLAS,,Household Goods & Home Construction,35
1168,JP,HUNTER DOUGLAS,,Household Goods & Home Construction,3
1168,KR,HUNTER DOUGLAS,,Household Goods & Home Construction,10
1168,US,HUNTER DOUGLAS,,Household Goods & Home Construction,49
1169,CN,SENSATA TECHNOLOGIES HOLDING,,Electronic & Electrical Equipment,37
1169,EP,SENSATA TECHNOLOGIES HOLDING,,Electronic & Electrical Equipment,40
1169,JP,SENSATA TECHNOLOGIES HOLDING,,Electronic & Electrical Equipment,35
1169,KR,SENSATA TECHNOLOGIES HOLDING,,Electronic & Electrical Equipment,35
1169,US,SENSATA TECHNOLOGIES HOLDING,,Electronic & Electrical Equipment,45
1170,CN,SBM OFFSHORE,,"Oil Equipment, Services & Distribution",6
1170,EP,SBM OFFSHORE,,"Oil Equipment, Services & Distribution",15
1170,JP,SBM OFFSHORE,,"Oil Equipment, Services & Distribution",3
1170,KR,SBM OFFSHORE,,"Oil Equipment, Services & Distribution",4
1170,US,SBM OFFSHORE,,"Oil Equipment, Services & Distribution",16
1171,CN,AIRBUS,,Aerospace & Defense,689
1171,EP,AIRBUS,,Aerospace & Defense,1417
1171,JP,AIRBUS,,Aerospace & Defense,128
1171,KR,AIRBUS,,Aerospace & Defense,85
1171,US,AIRBUS,,Aerospace & Defense,1760
1172,CN,LYONDELLBASELL INDUSTRIES,,Chemicals,69
1172,EP,LYONDELLBASELL INDUSTRIES,,Chemicals,126
1172,JP,LYONDELLBASELL INDUSTRIES,,Chemicals,19
1172,KR,LYONDELLBASELL INDUSTRIES,,Chemicals,34
1172,US,LYONDELLBASELL INDUSTRIES,,Chemicals,77
1173,CN,TRANSMISSIONS AND ENGINEERING SERVICES NETHERLANDS,, Industrial Engineering,37
1173,EP,TRANSMISSIONS AND ENGINEERING SERVICES NETHERLANDS,, Industrial Engineering,51
1173,JP,TRANSMISSIONS AND ENGINEERING SERVICES NETHERLANDS,, Industrial Engineering,36
1173,KR,TRANSMISSIONS AND ENGINEERING SERVICES NETHERLANDS,, Industrial Engineering,16
1173,US,TRANSMISSIONS AND ENGINEERING SERVICES NETHERLANDS,, Industrial Engineering,46
1175,CN,GEMALTO,,Electronic & Electrical Equipment,18
1175,EP,GEMALTO,,Electronic & Electrical Equipment,133
1175,JP,GEMALTO,,Electronic & Electrical Equipment,13
1175,KR,GEMALTO,,Electronic & Electrical Equipment,9
1175,US,GEMALTO,,Electronic & Electrical Equipment,66
1176,EP,YANDEX,,Software & Computer Services,22
1176,US,YANDEX,,Software & Computer Services,49
1177,CN,ASM INTERNATIONAL,,Technology Hardware & Equipment,15
1177,EP,ASM INTERNATIONAL,,Technology Hardware & Equipment,4
1177,JP,ASM INTERNATIONAL,,Technology Hardware & Equipment,23
1177,KR,ASM INTERNATIONAL,,Technology Hardware & Equipment,92
1177,US,ASM INTERNATIONAL,,Technology Hardware & Equipment,126
1178,EP,RABOBANK,,Banks,1
1178,US,RABOBANK,,Banks,1
1179,CN,CORBION,,Food Producers,19
1179,EP,CORBION,,Food Producers,33
1179,JP,CORBION,,Food Producers,13
1179,KR,CORBION,,Food Producers,9
1179,US,CORBION,,Food Producers,23
1181,CN,STMICROELECTRONICS,,Technology Hardware & Equipment,290
1181,EP,STMICROELECTRONICS,,Technology Hardware & Equipment,184
1181,JP,STMICROELECTRONICS,,Technology Hardware & Equipment,20
1181,KR,STMICROELECTRONICS,,Technology Hardware & Equipment,2
1181,US,STMICROELECTRONICS,,Technology Hardware & Equipment,1013
1182,CN,TOMTOM,,Electronic & Electrical Equipment,31
1182,EP,TOMTOM,,Electronic & Electrical Equipment,48
1182,JP,TOMTOM,,Electronic & Electrical Equipment,15
1182,KR,TOMTOM,,Electronic & Electrical Equipment,15
1182,US,TOMTOM,,Electronic & Electrical Equipment,47
1183,CN,NXP SEMICONDUCTORS,,Technology Hardware & Equipment,492
1183,EP,NXP SEMICONDUCTORS,,Technology Hardware & Equipment,639
1183,JP,NXP SEMICONDUCTORS,,Technology Hardware & Equipment,16
1183,KR,NXP SEMICONDUCTORS,,Technology Hardware & Equipment,5
1183,US,NXP SEMICONDUCTORS,,Technology Hardware & Equipment,709
1184,CN,UNIFY HOLDINGS,,Technology Hardware & Equipment,49
1184,EP,UNIFY HOLDINGS,,Technology Hardware & Equipment,63
1184,JP,UNIFY HOLDINGS,,Technology Hardware & Equipment,1
1184,KR,UNIFY HOLDINGS,,Technology Hardware & Equipment,7
1184,US,UNIFY HOLDINGS,,Technology Hardware & Equipment,74
1185,CN,CONSTELLIUM,,Industrial Metals & Mining,14
1185,EP,CONSTELLIUM,,Industrial Metals & Mining,15
1185,JP,CONSTELLIUM,,Industrial Metals & Mining,5
1185,KR,CONSTELLIUM,,Industrial Metals & Mining,5
1185,US,CONSTELLIUM,,Industrial Metals & Mining,11
1186,EP,AHOLD,,Food & Drug Retailers,1
1187,EP,AVG TECHNOLOGIES,,Software & Computer Services,3
1187,US,AVG TECHNOLOGIES,,Software & Computer Services,3
1189,CN,CNH INDUSTRIAL,, Industrial Engineering,113
1189,EP,CNH INDUSTRIAL,, Industrial Engineering,369
1189,JP,CNH INDUSTRIAL,, Industrial Engineering,16
1189,US,CNH INDUSTRIAL,, Industrial Engineering,574
1190,CN,FIAT CHRYSLER,,Automobiles & Parts,212
1190,EP,FIAT CHRYSLER,,Automobiles & Parts,587
1190,JP,FIAT CHRYSLER,,Automobiles & Parts,31
1190,KR,FIAT CHRYSLER,,Automobiles & Parts,10
1190,US,FIAT CHRYSLER,,Automobiles & Parts,772
1191,CN,MYLAN,,Pharmaceuticals & Biotechnology,7
1191,EP,MYLAN,,Pharmaceuticals & Biotechnology,18
1191,JP,MYLAN,,Pharmaceuticals & Biotechnology,6
1191,KR,MYLAN,,Pharmaceuticals & Biotechnology,1
1191,US,MYLAN,,Pharmaceuticals & Biotechnology,27
1192,CN,UNILEVER,,Food Producers,222
1192,EP,UNILEVER,,Food Producers,277
1192,JP,UNILEVER,,Food Producers,67
1192,KR,UNILEVER,,Food Producers,3
1192,US,UNILEVER,,Food Producers,172
1193,CN,ORKLA,OMN,General Industrials,2
1193,EP,ORKLA,OMN,General Industrials,5
1193,JP,ORKLA,OMN,General Industrials,1
1193,KR,ORKLA,OMN,General Industrials,1
1193,US,ORKLA,OMN,General Industrials,3
1194,CN,NORSK HYDRO,OMN,Industrial Metals & Mining,17
1194,EP,NORSK HYDRO,OMN,Industrial Metals & Mining,27
1194,JP,NORSK HYDRO,OMN,Industrial Metals & Mining,11
1194,KR,NORSK HYDRO,OMN,Industrial Metals & Mining,13
1194,US,NORSK HYDRO,OMN,Industrial Metals & Mining,16
1195,CN,PETROLEUM GEO SERVICES,OMN,"Oil Equipment, Services & Distribution",13
1195,EP,PETROLEUM GEO SERVICES,OMN,"Oil Equipment, Services & Distribution",60
1195,US,PETROLEUM GEO SERVICES,OMN,"Oil Equipment, Services & Distribution",126
1196,CN,STATOIL,OMN,Oil & Gas Producers,12
1196,EP,STATOIL,OMN,Oil & Gas Producers,16
1196,JP,STATOIL,OMN,Oil & Gas Producers,1
1196,KR,STATOIL,OMN,Oil & Gas Producers,1
1196,US,STATOIL,OMN,Oil & Gas Producers,37
1197,CN,TOMRA SYSTEMS,OMN, Industrial Engineering,7
1197,EP,TOMRA SYSTEMS,OMN, Industrial Engineering,9
1197,JP,TOMRA SYSTEMS,OMN, Industrial Engineering,7
1197,US,TOMRA SYSTEMS,OMN, Industrial Engineering,7
1199,CN,KONGSBERG GRUPPEN,OMN,Aerospace & Defense,4
1199,EP,KONGSBERG GRUPPEN,OMN,Aerospace & Defense,10
1199,JP,KONGSBERG GRUPPEN,OMN,Aerospace & Defense,1
1199,KR,KONGSBERG GRUPPEN,OMN,Aerospace & Defense,4
1199,US,KONGSBERG GRUPPEN,OMN,Aerospace & Defense,12
1202,CN,AKER SOLUTIONS,OMN, Industrial Engineering,22
1202,EP,AKER SOLUTIONS,OMN, Industrial Engineering,27
1202,JP,AKER SOLUTIONS,OMN, Industrial Engineering,3
1202,KR,AKER SOLUTIONS,OMN, Industrial Engineering,5
1202,US,AKER SOLUTIONS,OMN, Industrial Engineering,43
1203,CN,FISHER & PAYKEL HEALTHCARE,NIC,Health Care Equipment & Services,28
1203,EP,FISHER & PAYKEL HEALTHCARE,NIC,Health Care Equipment & Services,53
1203,JP,FISHER & PAYKEL HEALTHCARE,NIC,Health Care Equipment & Services,25
1203,US,FISHER & PAYKEL HEALTHCARE,NIC,Health Care Equipment & Services,54
1204,CN,FONTERRA CO-OPERATIVE,NIC,Food Producers,1
1204,EP,FONTERRA CO-OPERATIVE,NIC,Food Producers,1
1204,JP,FONTERRA CO-OPERATIVE,NIC,Food Producers,1
1204,US,FONTERRA CO-OPERATIVE,NIC,Food Producers,1
1208,CN,BIAL,QAT,Pharmaceuticals & Biotechnology,6
1208,EP,BIAL,QAT,Pharmaceuticals & Biotechnology,7
1208,JP,BIAL,QAT,Pharmaceuticals & Biotechnology,4
1208,KR,BIAL,QAT,Pharmaceuticals & Biotechnology,5
1208,US,BIAL,QAT,Pharmaceuticals & Biotechnology,6
1209,CN,GAZPROM,RWA,Oil & Gas Producers,2
1209,EP,GAZPROM,RWA,Oil & Gas Producers,1
1209,JP,GAZPROM,RWA,Oil & Gas Producers,1
1209,KR,GAZPROM,RWA,Oil & Gas Producers,1
1209,US,GAZPROM,RWA,Oil & Gas Producers,3
1210,CN,ROSNEFT,RWA,Oil & Gas Producers,44
1210,EP,ROSNEFT,RWA,Oil & Gas Producers,48
1210,JP,ROSNEFT,RWA,Oil & Gas Producers,22
1210,KR,ROSNEFT,RWA,Oil & Gas Producers,10
1210,US,ROSNEFT,RWA,Oil & Gas Producers,51
1211,CN,SAUDI BASIC INDUSTRIES,SEN,Chemicals,430
1211,EP,SAUDI BASIC INDUSTRIES,SEN,Chemicals,444
1211,JP,SAUDI BASIC INDUSTRIES,SEN,Chemicals,88
1211,KR,SAUDI BASIC INDUSTRIES,SEN,Chemicals,223
1211,US,SAUDI BASIC INDUSTRIES,SEN,Chemicals,484
1212,CN,NATIONAL INDUSTRIALIZATION,SEN,Chemicals,3
1212,EP,NATIONAL INDUSTRIALIZATION,SEN,Chemicals,6
1212,JP,NATIONAL INDUSTRIALIZATION,SEN,Chemicals,3
1212,KR,NATIONAL INDUSTRIALIZATION,SEN,Chemicals,2
1212,US,NATIONAL INDUSTRIALIZATION,SEN,Chemicals,14
1214,CN,SANDVIK,CHE, Industrial Engineering,240
1214,EP,SANDVIK,CHE, Industrial Engineering,302
1214,JP,SANDVIK,CHE, Industrial Engineering,114
1214,KR,SANDVIK,CHE, Industrial Engineering,127
1214,US,SANDVIK,CHE, Industrial Engineering,274
1215,CN,HUSQVARNA,CHE, Industrial Engineering,53
1215,EP,HUSQVARNA,CHE, Industrial Engineering,84
1215,JP,HUSQVARNA,CHE, Industrial Engineering,7
1215,US,HUSQVARNA,CHE, Industrial Engineering,73
1216,CN,LKAB,CHE,Mining,1
1216,EP,LKAB,CHE,Mining,3
1216,JP,LKAB,CHE,Mining,1
1216,KR,LKAB,CHE,Mining,1
1216,US,LKAB,CHE,Mining,2
1217,CN,TRELLEBORG,CHE,General Industrials,7
1217,EP,TRELLEBORG,CHE,General Industrials,12
1217,JP,TRELLEBORG,CHE,General Industrials,3
1217,KR,TRELLEBORG,CHE,General Industrials,2
1217,US,TRELLEBORG,CHE,General Industrials,12
1218,CN,SKF,CHE, Industrial Engineering,456
1218,EP,SKF,CHE, Industrial Engineering,462
1218,JP,SKF,CHE, Industrial Engineering,137
1218,KR,SKF,CHE, Industrial Engineering,103
1218,US,SKF,CHE, Industrial Engineering,517
1219,CN,ELECTROLUX,CHE,Household Goods & Home Construction,195
1219,EP,ELECTROLUX,CHE,Household Goods & Home Construction,310
1219,JP,ELECTROLUX,CHE,Household Goods & Home Construction,11
1219,KR,ELECTROLUX,CHE,Household Goods & Home Construction,20
1219,US,ELECTROLUX,CHE,Household Goods & Home Construction,207
1220,CN,VOLVO,CHE, Industrial Engineering,325
1220,EP,VOLVO,CHE, Industrial Engineering,385
1220,JP,VOLVO,CHE, Industrial Engineering,75
1220,KR,VOLVO,CHE, Industrial Engineering,55
1220,US,VOLVO,CHE, Industrial Engineering,398
1221,CN,SCA,CHE,Forestry & Paper,95
1221,EP,SCA,CHE,Forestry & Paper,99
1221,JP,SCA,CHE,Forestry & Paper,23
1221,KR,SCA,CHE,Forestry & Paper,6
1221,US,SCA,CHE,Forestry & Paper,101
1222,CN,ATLAS COPCO,CHE, Industrial Engineering,146
1222,EP,ATLAS COPCO,CHE, Industrial Engineering,168
1222,JP,ATLAS COPCO,CHE, Industrial Engineering,60
1222,KR,ATLAS COPCO,CHE, Industrial Engineering,63
1222,US,ATLAS COPCO,CHE, Industrial Engineering,187
1223,CN,ERICSSON,CHE,Technology Hardware & Equipment,837
1223,EP,ERICSSON,CHE,Technology Hardware & Equipment,2173
1223,JP,ERICSSON,CHE,Technology Hardware & Equipment,222
1223,KR,ERICSSON,CHE,Technology Hardware & Equipment,129
1223,US,ERICSSON,CHE,Technology Hardware & Equipment,2325
1224,CN,SSAB,CHE,Industrial Metals & Mining,4
1224,EP,SSAB,CHE,Industrial Metals & Mining,8
1224,KR,SSAB,CHE,Industrial Metals & Mining,1
1224,US,SSAB,CHE,Industrial Metals & Mining,3
1225,CN,SAAB,CHE,Aerospace & Defense,1
1225,EP,SAAB,CHE,Aerospace & Defense,35
1225,KR,SAAB,CHE,Aerospace & Defense,4
1225,US,SAAB,CHE,Aerospace & Defense,35
1226,EP,VATTENFALL,CHE,Electricity,1
1227,CN,SWEDISH ORPHAN BIOVITRUM,CHE,Pharmaceuticals & Biotechnology,1
1227,EP,SWEDISH ORPHAN BIOVITRUM,CHE,Pharmaceuticals & Biotechnology,2
1227,JP,SWEDISH ORPHAN BIOVITRUM,CHE,Pharmaceuticals & Biotechnology,1
1227,KR,SWEDISH ORPHAN BIOVITRUM,CHE,Pharmaceuticals & Biotechnology,2
1227,US,SWEDISH ORPHAN BIOVITRUM,CHE,Pharmaceuticals & Biotechnology,1
1228,EP,BOLIDEN,CHE,Mining,1
1228,US,BOLIDEN,CHE,Mining,1
1229,CN,ASSA ABLOY,CHE,Construction & Materials,39
1229,EP,ASSA ABLOY,CHE,Construction & Materials,149
1229,JP,ASSA ABLOY,CHE,Construction & Materials,6
1229,KR,ASSA ABLOY,CHE,Construction & Materials,13
1229,US,ASSA ABLOY,CHE,Construction & Materials,98
1231,CN,ELEKTA,CHE,Health Care Equipment & Services,25
1231,EP,ELEKTA,CHE,Health Care Equipment & Services,30
1231,JP,ELEKTA,CHE,Health Care Equipment & Services,5
1231,US,ELEKTA,CHE,Health Care Equipment & Services,44
1232,CN,HEXAGON,CHE, Industrial Engineering,132
1232,EP,HEXAGON,CHE, Industrial Engineering,197
1232,JP,HEXAGON,CHE, Industrial Engineering,13
1232,KR,HEXAGON,CHE, Industrial Engineering,11
1232,US,HEXAGON,CHE, Industrial Engineering,163
1233,CN,MEDIVIR,CHE,Pharmaceuticals & Biotechnology,2
1233,EP,MEDIVIR,CHE,Pharmaceuticals & Biotechnology,2
1233,KR,MEDIVIR,CHE,Pharmaceuticals & Biotechnology,1
1233,US,MEDIVIR,CHE,Pharmaceuticals & Biotechnology,2
1234,EP,NIBE INDUSTRIER,CHE, Industrial Engineering,1
1234,US,NIBE INDUSTRIER,CHE, Industrial Engineering,1
1235,CN,CARL BENNET,CHE,Support Services,2
1235,EP,CARL BENNET,CHE,Support Services,14
1235,JP,CARL BENNET,CHE,Support Services,1
1235,KR,CARL BENNET,CHE,Support Services,1
1235,US,CARL BENNET,CHE,Support Services,10
1236,CN,GETINGE,CHE,Health Care Equipment & Services,89
1236,EP,GETINGE,CHE,Health Care Equipment & Services,79
1236,JP,GETINGE,CHE,Health Care Equipment & Services,48
1236,KR,GETINGE,CHE,Health Care Equipment & Services,37
1236,US,GETINGE,CHE,Health Care Equipment & Services,83
1237,CN,MOLNLYCKE HEALTH CARE,CHE,Health Care Equipment & Services,7
1237,EP,MOLNLYCKE HEALTH CARE,CHE,Health Care Equipment & Services,11
1237,JP,MOLNLYCKE HEALTH CARE,CHE,Health Care Equipment & Services,4
1237,KR,MOLNLYCKE HEALTH CARE,CHE,Health Care Equipment & Services,3
1237,US,MOLNLYCKE HEALTH CARE,CHE,Health Care Equipment & Services,8
1238,CN,ALFA LAVAL,CHE, Industrial Engineering,62
1238,EP,ALFA LAVAL,CHE, Industrial Engineering,82
1238,JP,ALFA LAVAL,CHE, Industrial Engineering,38
1238,KR,ALFA LAVAL,CHE, Industrial Engineering,40
1238,US,ALFA LAVAL,CHE, Industrial Engineering,66
1239,CN,TOBII,CHE,Technology Hardware & Equipment,4
1239,EP,TOBII,CHE,Technology Hardware & Equipment,7
1239,KR,TOBII,CHE,Technology Hardware & Equipment,4
1239,US,TOBII,CHE,Technology Hardware & Equipment,26
1242,CN,HOGANAS HOLDING,CHE,Support Services,13
1242,EP,HOGANAS HOLDING,CHE,Support Services,15
1242,JP,HOGANAS HOLDING,CHE,Support Services,11
1242,KR,HOGANAS HOLDING,CHE,Support Services,10
1242,US,HOGANAS HOLDING,CHE,Support Services,14
1244,CN,STATS CHIPPAC,,Technology Hardware & Equipment,33
1244,KR,STATS CHIPPAC,,Technology Hardware & Equipment,16
1244,US,STATS CHIPPAC,,Technology Hardware & Equipment,46
1245,CN,SINGAPORE TECHNOLOGIES ENGINEERING,,Construction & Materials,12
1245,EP,SINGAPORE TECHNOLOGIES ENGINEERING,,Construction & Materials,17
1245,JP,SINGAPORE TECHNOLOGIES ENGINEERING,,Construction & Materials,5
1245,KR,SINGAPORE TECHNOLOGIES ENGINEERING,,Construction & Materials,2
1245,US,SINGAPORE TECHNOLOGIES ENGINEERING,,Construction & Materials,23
1246,CN,AVAGO TECHNOLOGIES,,Technology Hardware & Equipment,138
1246,EP,AVAGO TECHNOLOGIES,,Technology Hardware & Equipment,68
1246,JP,AVAGO TECHNOLOGIES,,Technology Hardware & Equipment,112
1246,KR,AVAGO TECHNOLOGIES,,Technology Hardware & Equipment,114
1246,US,AVAGO TECHNOLOGIES,,Technology Hardware & Equipment,370
1247,CN,SUNEDISON SEMICONDUCTOR,,Technology Hardware & Equipment,4
1247,EP,SUNEDISON SEMICONDUCTOR,,Technology Hardware & Equipment,4
1247,JP,SUNEDISON SEMICONDUCTOR,,Technology Hardware & Equipment,11
1247,KR,SUNEDISON SEMICONDUCTOR,,Technology Hardware & Equipment,7
1247,US,SUNEDISON SEMICONDUCTOR,,Technology Hardware & Equipment,16
1248,EP,KRKA,SLB,Pharmaceuticals & Biotechnology,1
1249,CN,DELTA ELECTRONICS (THAILAND),TGO,Electronic & Electrical Equipment,9
1249,EP,DELTA ELECTRONICS (THAILAND),TGO,Electronic & Electrical Equipment,18
1249,US,DELTA ELECTRONICS (THAILAND),TGO,Electronic & Electrical Equipment,20
1250,CN,ARCELIK,TKM,Household Goods & Home Construction,55
1250,EP,ARCELIK,TKM,Household Goods & Home Construction,86
1250,JP,ARCELIK,TKM,Household Goods & Home Construction,2
1250,KR,ARCELIK,TKM,Household Goods & Home Construction,8
1250,US,ARCELIK,TKM,Household Goods & Home Construction,43
1251,EP,TOFAS,TKM,Automobiles & Parts,1
1251,JP,TOFAS,TKM,Automobiles & Parts,1
1252,EP,ASELSAN ELEKTRONIK SANAYI VE TICARET,TKM,Electronic & Electrical Equipment,16
1252,JP,ASELSAN ELEKTRONIK SANAYI VE TICARET,TKM,Electronic & Electrical Equipment,6
1252,KR,ASELSAN ELEKTRONIK SANAYI VE TICARET,TKM,Electronic & Electrical Equipment,8
1252,US,ASELSAN ELEKTRONIK SANAYI VE TICARET,TKM,Electronic & Electrical Equipment,15
1253,EP,VESTEL ELEKTRONIK,TKM,Electronic & Electrical Equipment,4
1254,EP,KOC,TKM,General Industrials,1
1255,CN,FORD OTOMOTIV,TKM,Automobiles & Parts,1
1255,EP,FORD OTOMOTIV,TKM,Automobiles & Parts,2
1255,US,FORD OTOMOTIV,TKM,Automobiles & Parts,2
1257,CN,CPC,,"Oil Equipment, Services & Distribution",5
1257,EP,CPC,,"Oil Equipment, Services & Distribution",5
1257,JP,CPC,,"Oil Equipment, Services & Distribution",4
1257,KR,CPC,,"Oil Equipment, Services & Distribution",6
1257,US,CPC,,"Oil Equipment, Services & Distribution",10
1259,CN,INVENTEC,,Technology Hardware & Equipment,479
1259,JP,INVENTEC,,Technology Hardware & Equipment,5
1259,KR,INVENTEC,,Technology Hardware & Equipment,5
1259,US,INVENTEC,,Technology Hardware & Equipment,432
1260,CN,HON HAI PRECISION INDUSTRY,,Electronic & Electrical Equipment,4317
1260,EP,HON HAI PRECISION INDUSTRY,,Electronic & Electrical Equipment,105
1260,JP,HON HAI PRECISION INDUSTRY,,Electronic & Electrical Equipment,616
1260,KR,HON HAI PRECISION INDUSTRY,,Electronic & Electrical Equipment,11
1260,US,HON HAI PRECISION INDUSTRY,,Electronic & Electrical Equipment,6391
1261,US,ADVANTECH,,Technology Hardware & Equipment,2
1262,CN,TATUNG,,Electronic & Electrical Equipment,15
1262,EP,TATUNG,,Electronic & Electrical Equipment,1
1262,JP,TATUNG,,Electronic & Electrical Equipment,2
1262,US,TATUNG,,Electronic & Electrical Equipment,27
1263,CN,CHUNGHWA PICTURE TUBES,,Electronic & Electrical Equipment,11
1263,JP,CHUNGHWA PICTURE TUBES,,Electronic & Electrical Equipment,4
1263,US,CHUNGHWA PICTURE TUBES,,Electronic & Electrical Equipment,170
1264,EP,TECO ELECTRIC & MACHINERY,,Electronic & Electrical Equipment,1
