,country,indicator,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2086,MNE,"Trademark applications, direct nonresident",,,,,,,,,,,,,,,,,,5442.0,,3506.0,3562.0,3284.0,3225.0,3126.0,2968.0,2930.0,
2087,MNE,"Patent applications, residents",,,,,,,,,,,,,,,,,,3.0,,23.0,20.0,37.0,23.0,13.0,23.0,10.0,
2089,MNE,Scientific and technical journal articles,,,,,,,,,,,,,,,,,64.0,66.0,67.3,106.8,133.7,162.1,198.8,219.3,206.0,257.8,
2090,MNE,Research and development expenditure (% of GDP),,,,,,,,,,,,,0.79772,1.01874,0.92443,1.22991,1.14521,,,,0.31485,,0.37431,0.3632,0.374,,
2091,MNE,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,1378116.291,2063425.346,1145964.608,3253634.751,814568.567,1230175.345,767386.8543,1135289.494,764607.8119,558965.2092,510347.5526
2092,MNE,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,,9022255.279,11277652.78,11619549.03,8873363.542000001,2820882.0810000002,3079575.021,4457859.895,5295232.603,3445276.957,6013772.255,5131370.605
2093,MNG,High-technology exports (% of manufactured exports),,,,,,1.116624929,3.649593716,1.5714199469999999,3.922348327,0.468655704,0.083498584,0.44650305700000004,0.205542712,0.13688849,0.060600435999999994,1.659613861,7.428124597999999,,,,,,15.8502286,19.50950547,4.0311212439999995,16.31630002,3.2036917639999998
2094,MNG,High-technology exports (current US$),,,,,,483565.0,1910908.0,772034.0,2769190.0,559551.0,128944.0,640471.0,370436.0,240779.0,93905.0,2653416.0,6852798.0,,,,,,22066017.0,33611478.0,3051815.0,35160185.0,3491345.0
2097,MNG,"Trademark applications, total",1544.0,1335.0,1661.0,1641.0,1954.0,5366.0,6716.0,5703.0,2644.0,2955.0,3198.0,3473.0,2827.0,3104.0,3529.0,1993.0,,,1791.0,2201.0,,,,3351.0,3430.0,3214.0,3672.0
2098,MNG,"Trademark applications, direct resident",214.0,90.0,138.0,204.0,264.0,197.0,167.0,272.0,427.0,121.0,206.0,255.0,358.0,423.0,369.0,339.0,,,328.0,539.0,,,,1026.0,1197.0,1138.0,1351.0
2099,MNG,"Trademark applications, direct nonresident",1330.0,1245.0,1523.0,1437.0,1690.0,5169.0,6549.0,5431.0,2217.0,2834.0,2992.0,3218.0,2469.0,2681.0,3160.0,1654.0,,,1463.0,1662.0,,,,2325.0,2233.0,2076.0,2321.0
2100,MNG,"Patent applications, residents",28.0,26.0,55.0,128.0,130.0,114.0,186.0,148.0,,,106.0,121.0,167.0,143.0,100.0,103.0,,,76.0,110.0,,,133.0,139.0,109.0,112.0,124.0
2101,MNG,"Patent applications, nonresidents",1.0,2.0,6.0,21.0,52.0,23.0,3.0,32.0,,,76.0,105.0,86.0,86.0,87.0,110.0,,,67.0,69.0,,,132.0,126.0,128.0,107.0,104.0
2102,MNG,Scientific and technical journal articles,,,,,,,,,,,,,34.2,31.8,37.4,49.2,111.9,89.0,102.1,93.4,104.9,132.2,169.2,122.2,103.5,112.3,
2103,MNG,Research and development expenditure (% of GDP),,,,,,,0.16785999999999998,0.16643,0.15016,0.18757000000000001,0.26749,0.25173,0.2518,0.26777,0.23776,0.19121,0.23826999999999998,0.33666999999999997,0.30478,0.24438000000000001,0.23054000000000002,0.23913,0.23246,0.2234,0.15467999999999998,0.18342,0.13412000000000002
2104,MNG,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,,12534980.0,194743.54,491650.0,2486616.294,1455465.02,865917.3718,2429561.081,2387056.272,1921813.208,999069.9242
2105,MNG,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,,,1250710.0,790260.0,2589800.0,4656009.72,12030269.39,14479922.25,12999781.95,15585952.21,24610007.25,15696187.19
2119,MOZ,High-technology exports (% of manufactured exports),,,,1.032843325,3.83632821,5.928664521,11.07442191,,2.195762645,9.021072265,2.006745879,3.52224411,6.890879821,11.28154074,8.367006718999999,2.307831285,10.57277155,3.791649384,9.515814299,1.267976358,26.48074033,24.73600423,13.35482884,5.634880241,11.61205432,1.55653939,11.69415985
2120,MOZ,High-technology exports (current US$),,,,189000.0,886000.0,2229000.0,2959146.0,,599921.0,2189175.0,945728.0,1885932.0,6547177.0,8240764.0,9496128.0,2751450.0,14912437.0,6110726.0,23755399.0,549792.0,71194000.0,104739005.0,80780608.0,43938980.0,31240449.0,11733207.0,32059254.0
2123,MOZ,"Trademark applications, total",,,,,,,,,4153.0,2980.0,1947.0,1725.0,1547.0,2063.0,2135.0,2493.0,2252.0,3298.0,2592.0,2838.0,2962.0,3431.0,3160.0,3654.0,3731.0,3428.0,
2124,MOZ,"Trademark applications, direct resident",,,,,,,,,168.0,244.0,232.0,229.0,197.0,345.0,533.0,672.0,519.0,797.0,1209.0,1066.0,955.0,1388.0,1112.0,1274.0,1157.0,1291.0,
2125,MOZ,"Trademark applications, direct nonresident",,,,,,,,,3985.0,2736.0,1715.0,1496.0,1350.0,1718.0,1602.0,1821.0,1733.0,2501.0,1383.0,1772.0,2007.0,2043.0,2048.0,2380.0,2574.0,2137.0,
2126,MOZ,"Patent applications, residents",,,,,,,,,2.0,,,,,,,1.0,18.0,2.0,7.0,15.0,8.0,14.0,13.0,14.0,24.0,15.0,
2127,MOZ,"Patent applications, nonresidents",,,,,,,,,18.0,8.0,1.0,9.0,16.0,4.0,14.0,17.0,26.0,14.0,17.0,25.0,15.0,26.0,30.0,46.0,30.0,25.0,
2128,MOZ,Scientific and technical journal articles,,,,,,,,,,,,,24.9,30.4,35.8,43.3,40.5,49.0,58.0,45.8,73.9,60.6,67.9,85.3,102.6,100.6,
2130,MOZ,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,2203171.0,1017687.0,45199.0,842.24,192948.52,,241795.9,122122.62,,,,,
2131,MOZ,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,5656758.83,2338960.0,2361670.872,1906090.572,3554354.5760000004,3807426.9269999997,4721835.26,8054486.93,24529769.8,19574342.62,26793739.52,19003105.27,15615001.38
2141,MRT,Scientific and technical journal articles,,,,,,,,,,,,,4.9,6.4,10.5,7.3,9.0,5.0,7.3,6.6,13.3,12.7,16.2,12.8,13.8,19.7,
2145,MUS,High-technology exports (% of manufactured exports),0.501303551,0.45596021700000006,0.48263649299999994,0.9180001659999999,0.963399807,0.589613266,0.770306869,1.210008821,1.153749648,1.051936733,1.243491607,2.305761633,2.3057611280000003,4.513230758,1.806959664,24.151487300000003,8.247408811,7.244789143999999,1.859425045,0.691355554,0.796340122,0.926069514,0.5605204420000001,0.023269413,0.05962622,0.06968893400000001,2.231125201
2146,MUS,High-technology exports (current US$),4048214.0,4032847.0,4957310.0,8699983.0,10396802.0,6806599.0,8755237.0,14932993.0,13465787.0,12665050.0,14037915.0,29382285.0,31477746.0,61587899.0,16148071.0,360658605.0,113631176.0,99614971.0,21066982.0,6195501.0,9742400.0,10600841.0,6228178.0,276502.0,673785.0,680372.0,26573496.0
2149,MUS,"Trademark applications, total",513.0,639.0,516.0,832.0,891.0,991.0,1044.0,1108.0,,,,,,,,,1468.0,1874.0,1796.0,2032.0,1884.0,1836.0,1758.0,1855.0,2049.0,2328.0,2092.0
2150,MUS,"Trademark applications, direct resident",178.0,211.0,237.0,395.0,306.0,395.0,414.0,475.0,,,,,,,,,,,,,826.0,839.0,787.0,855.0,991.0,1110.0,1035.0
2151,MUS,"Trademark applications, direct nonresident",335.0,428.0,279.0,437.0,585.0,596.0,630.0,633.0,,,,,,,,,,,,,1058.0,997.0,971.0,1000.0,1058.0,1218.0,1057.0
2152,MUS,"Patent applications, residents",2.0,,2.0,5.0,3.0,3.0,3.0,3.0,,,,,,,,,,2.0,,,1.0,4.0,2.0,3.0,1.0,2.0,1.0
2153,MUS,"Patent applications, nonresidents",8.0,12.0,4.0,12.0,4.0,19.0,12.0,12.0,,,,,,,,,,22.0,,,19.0,14.0,18.0,18.0,20.0,36.0,18.0
2154,MUS,Scientific and technical journal articles,,,,,,,,,,,,,47.4,55.7,66.8,61.0,59.1,70.2,79.4,87.8,63.5,108.4,120.3,122.6,121.5,156.0,
2155,MUS,Research and development expenditure (% of GDP),,,,,,,0.27899,0.26178,0.31388,0.28903,0.36873,0.37377,0.33805999999999997,0.37932,0.37229,,,,,,,0.17773,,,,,
2156,MUS,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,39107.2085,,,,145720.4317,33648.99833,192936.09100000001,460807.8087,5186.245116,120526.2808,554905.8734,2159982.63,1350305.9619999998,3025597.896,3059373.21,1054090.7179999999,2311394.849,834799.906
2157,MUS,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,1185306.4640000002,1384588.8480000002,2280330.7,1696030.315,4265314.468,4716068.975,4422762.476,5998794.771000001,5853887.261,5185393.603,12068022.45,15201851.05,15522665.59,13487012.58,15456951.19,15754704.31,17580177.28,19759852.01
2158,MWI,High-technology exports (% of manufactured exports),0.17662681600000002,,,2.9389741189999996,1.552205483,0.83793734,0.82035449,0.359078335,0.7936460129999999,2.026180121,2.871106853,0.16005167,0.363543204,0.956038501,3.096584097,1.8141293859999998,1.376509936,1.877728848,2.814159984,1.290919694,3.183313758,1.6619544469999998,5.9651012979999996,2.5243085290000002,2.156848969,19.85547091,11.1326716
2159,MWI,High-technology exports (current US$),28293.0,,,1046539.0,479984.0,363503.0,375432.0,130741.0,301727.0,558734.0,1279615.0,71358.0,210260.0,676469.0,2495571.0,1554722.0,1250224.0,1656918.0,2857374.0,1231423.0,4047462.0,1316458.0,5416216.0,6096774.0,3577452.0,26831830.0,8133024.0
2162,MWI,"Trademark applications, total",452.0,399.0,449.0,632.0,618.0,624.0,721.0,562.0,651.0,723.0,641.0,578.0,588.0,571.0,494.0,804.0,726.0,810.0,666.0,2039.0,1199.0,1164.0,983.0,1059.0,1264.0,1167.0,
2163,MWI,"Trademark applications, direct resident",83.0,69.0,126.0,184.0,126.0,86.0,73.0,87.0,88.0,105.0,146.0,138.0,200.0,137.0,159.0,222.0,187.0,186.0,126.0,205.0,401.0,409.0,334.0,393.0,428.0,499.0,
2164,MWI,"Trademark applications, direct nonresident",369.0,330.0,323.0,448.0,492.0,538.0,648.0,475.0,563.0,618.0,495.0,440.0,388.0,434.0,335.0,582.0,539.0,624.0,540.0,1834.0,798.0,755.0,649.0,666.0,836.0,668.0,
2165,MWI,"Patent applications, residents",1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,,,,,,,,,,,,,,,6.0,3.0,
2166,MWI,"Patent applications, nonresidents",21.0,12.0,15.0,12.0,33.0,30.0,26.0,18.0,,17.0,,,,,,,,,,,,,,,,1.0,
2167,MWI,Scientific and technical journal articles,,,,,,,,,,,,,77.8,77.2,81.9,85.0,130.1,136.2,111.9,142.3,166.8,171.6,159.7,186.9,197.0,203.1,
2170,MWI,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,104161.8377,139036.6342,404220.758,794688.6968,1334741.501,43685.21619,198089.4459,468950.8384,234434.6737,406086.369,953731.6472,429480.7545,429570.8664,429686.5286,429562.1707,429559.8389,429552.4908,440265.4097,460365.7112,1785271.5459999999,2983405.5730000003,3697639.828,3593785.2210000004,4290444.251
2171,MYS,High-technology exports (% of manufactured exports),38.21017879,38.92988796,41.13287965,44.25144935,46.12426205,44.41279842,49.02141361,54.92272293,58.94622743,59.56925863,58.11111017,57.86455594,58.45883438,55.65766423,54.64561068,53.8397358,52.28431018,39.92064858,46.57393724,44.52124317,43.38956882,43.71654845,43.57375863,43.87404665,42.80094544,42.97479471,28.14661507
2172,MYS,High-technology exports (current US$),7951230303.0,10219630229.0,13495282897.0,19166912147.0,25408874429.0,26330796170.0,29501429556.0,31661692698.0,39994086879.0,47025952935.0,40927407517.0,42253911181.0,47074778795.0,53268141268.0,57700357985.0,63493770185.0,65223947548.0,42971572907.0,50971808371.0,59331817835.0,61126964506.0,61228924357.0,60378253483.0,63376041042.0,57257697127.0,55588250783.0,41172608986.0
2173,MYS,Technicians in R&D (per million people),,,,,,31.15588,,43.68379,,39.72292,,56.98627,,63.469969999999996,,43.697179999999996,,68.7933,71.96024,130.7478,158.85698,162.27411999999998,,209.62738000000002,130.40978,,
2174,MYS,Researchers in R&D (per million people),,,,,,90.09043,,154.47602,,277.01236,,295.779,,503.27500999999995,,370.81016,,602.8729400000001,1072.55096,1467.4497,1649.79531,1784.41674,,2029.60717,2273.9852100000003,,
2175,MYS,"Trademark applications, total",8323.0,9275.0,10265.0,12345.0,14103.0,15572.0,22129.0,14876.0,13713.0,18803.0,16603.0,16446.0,17766.0,20743.0,22147.0,24049.0,25894.0,26034.0,24070.0,26370.0,28833.0,31876.0,32225.0,34571.0,35923.0,39107.0,41093.0
2176,MYS,"Trademark applications, direct resident",3707.0,4214.0,5056.0,6011.0,6861.0,7329.0,9042.0,4063.0,5053.0,6303.0,6525.0,7661.0,8327.0,10406.0,10479.0,11209.0,12289.0,12562.0,12810.0,13099.0,13001.0,14044.0,14705.0,15400.0,15940.0,18527.0,19481.0
2177,MYS,"Trademark applications, direct nonresident",4616.0,5061.0,5209.0,6334.0,7242.0,8243.0,13087.0,10813.0,8660.0,12500.0,10078.0,8785.0,9439.0,10337.0,11668.0,12840.0,13605.0,13472.0,11260.0,13271.0,15832.0,17832.0,17520.0,19171.0,19983.0,20580.0,21612.0
2178,MYS,"Patent applications, residents",106.0,151.0,198.0,223.0,141.0,221.0,179.0,193.0,218.0,206.0,271.0,322.0,376.0,522.0,522.0,531.0,670.0,818.0,1234.0,1231.0,1076.0,1114.0,1199.0,1353.0,1272.0,1109.0,1166.0
2179,MYS,"Patent applications, nonresidents",2321.0,2260.0,2684.0,3364.0,3911.0,5354.0,6272.0,5770.0,5624.0,6021.0,5663.0,4615.0,4686.0,4920.0,5764.0,4269.0,1702.0,4485.0,4503.0,5152.0,5376.0,5826.0,6006.0,6267.0,6455.0,6127.0,5906.0
2180,MYS,Scientific and technical journal articles,,,,,,,,,,,,,1741.1,2019.1,2433.6,3229.9,3903.0,6108.1,8035.2,11056.8,14003.8,14742.2,16291.1,17348.9,19088.7,20331.5,
2181,MYS,Research and development expenditure (% of GDP),,,,,,0.21645,,0.39789,,0.46898999999999996,,0.65254,,0.5999,,0.61106,,0.78847,1.01001,1.03608,1.03342,1.09269,,1.26275,1.30069,,
2182,MYS,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,14736842.11,18157894.74,20789473.68,12105263.16,20289473.68,41510526.32,27040748.14,26163153.07,36979524.16,199256272.6,265724707.2,100651423.3,149001091.6,135611213.2,109761699.4,75911178.86,88671089.34,114585606.1,286428399.3
2183,MYS,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,480526315.8,546052631.6,751315789.5,627894736.8,782000000.0,895618421.1,1369655659.0,954002498.6,1185193311.0,1267781217.0,1133119333.0,1318006092.0,1634190362.0,1543302849.0,1395327002.0,1423860804.0,1294968669.0,1347909837.0,1827601303.0
2184,NAC,High-technology exports (% of manufactured exports),29.10032923,29.079801300000003,27.87724468,27.41586981,27.05592516,27.590691399999997,28.374238300000002,29.50610808,29.9679626,30.07177742,28.64404189,27.63541698,26.78980956,22.55593424,22.01699224,26.04249349,23.86818768,23.15143402,20.45191541,18.76659154,17.13852743,16.96394145,17.06531826,17.32548349,18.07304737,18.74964798,13.64653407
2185,NAC,High-technology exports (current US$),110000000000.0,116000000000.0,117000000000.0,130000000000.0,144000000000.0,158000000000.0,184000000000.0,194000000000.0,205000000000.0,228000000000.0,200000000000.0,185000000000.0,184000000000.0,161000000000.0,171000000000.0,246000000000.0,244000000000.0,248000000000.0,156000000000.0,170000000000.0,171000000000.0,177000000000.0,178000000000.0,182000000000.0,181000000000.0,177000000000.0,134000000000.0
2187,NAC,Researchers in R&D (per million people),,,,,,3122.977257,3221.514695,3374.229385,3434.7422420000003,3489.264846,3570.6712509999998,3648.644146,3884.862371,3807.662429,3780.3898619999995,3845.492138,3851.043447,4002.603069,4123.83947,3959.256632,4103.2034810000005,4093.966755,4187.495849,4284.822536,4313.3834799999995,,
2188,NAC,"Trademark applications, total",146832.0,151712.0,175356.0,188785.0,217554.0,245851.0,267366.0,282001.0,301126.0,338716.0,255403.0,249370.0,260451.0,290254.0,305509.0,321141.0,351259.0,338345.0,306899.0,326681.0,353681.0,363435.0,373159.0,393604.0,427435.0,447908.0,506978.0
2189,NAC,"Trademark applications, direct resident",117304.0,122644.0,144865.0,154104.0,178725.0,201820.0,217472.0,225618.0,250223.0,273300.0,199027.0,198761.0,209977.0,231238.0,243077.0,253306.0,277572.0,266303.0,243708.0,257313.0,278178.0,283700.0,291674.0,304638.0,325822.0,324202.0,356351.0
2190,NAC,"Trademark applications, direct nonresident",29528.0,29068.0,30491.0,34681.0,38829.0,44031.0,49894.0,56383.0,50903.0,65416.0,56376.0,50609.0,50474.0,59016.0,62432.0,67835.0,73687.0,72042.0,63191.0,69368.0,75503.0,79735.0,81485.0,88966.0,101613.0,123706.0,150627.0
2191,NAC,"Patent applications, residents",90137.0,95232.0,103578.0,109713.0,126393.0,109475.0,122558.0,138542.0,153312.0,168982.0,181476.0,188204.0,192870.0,194767.0,213050.0,227306.0,246345.0,236649.0,229979.0,246527.0,252504.0,273491.0,292398.0,289294.0,292612.0,299405.0,297957.0
2192,NAC,"Patent applications, nonresidents",105257.0,113872.0,107548.0,120205.0,128341.0,130041.0,126520.0,132409.0,149701.0,166535.0,184711.0,185982.0,186799.0,200377.0,217571.0,240698.0,249940.0,261761.0,263604.0,279148.0,286189.0,304566.0,313955.0,324989.0,333762.0,340911.0,344021.0
2193,NAC,Scientific and technical journal articles,,,,,,,,,,,,,359529.5794,389572.0765,426869.9495,432455.7088,441861.8925,445434.1699,454498.2888,466675.8981,482955.2853,492535.8021,495917.1433,501864.2711,489728.2697,466429.5514,
2194,NAC,Research and development expenditure (% of GDP),,,,,,2.38188623,2.4099252890000002,2.445895407,2.4901905330000003,2.569472018,2.5986317999999997,2.512674847,2.511100673,2.452399079,2.46249508,2.497742553,2.559923473,2.679548176,2.739975542,2.651106056,2.667898695,2.595569343,2.623763339,2.639247566,2.6547331169999997,2.658155419,
2195,NAC,"Charges for the use of intellectual property, receipts (BoP, current US$)",18164308511.0,21286988128.0,22213227512.0,27319184918.0,31023310708.0,33347130015.0,34390992218.0,37158461921.0,49379628700.0,54131370055.0,52022058807.0,56436632669.0,59819331828.0,70277169861.0,77320614154.0,86909252649.0,102000000000.0,106000000000.0,102000000000.0,110000000000.0,127000000000.0,128000000000.0,133000000000.0,134000000000.0,129000000000.0,129000000000.0,133000000000.0
2196,NAC,"Charges for the use of intellectual property, payments (BoP, current US$)",5828584438.0,6874792405.0,6717668201.0,7615794953.0,8801428690.0,9787384131.0,11448708729.0,13827280796.0,16514778230.0,20170990016.0,20204735427.0,23976116912.0,24713803345.0,30147873438.0,32534118229.0,32125734947.0,34645583737.0,38553180660.0,40217839830.0,42290594031.0,46506362675.0,49574142602.0,50676123212.0,53692281008.0,51347642922.0,58034804872.0,63195450729.0
2197,NAM,High-technology exports (% of manufactured exports),,,,,,,,,,1.819528986,0.8418104340000001,1.370455675,2.643248578,5.418383019,11.51248179,6.499242537000001,5.186931192,0.917140614,1.41742074,1.168325137,1.6053734030000002,5.2944635689999995,1.717092796,2.680863622,0.404060725,2.19407879,1.23842807
2198,NAM,High-technology exports (current US$),,,,,,,,,,13117594.0,5830541.0,8362536.0,13583983.0,66193658.0,161953227.0,100684073.0,81971007.0,19149165.0,38757633.0,29720410.0,42274443.0,106847183.0,44037568.0,83161368.0,5756165.0,23950575.0,14734532.0
2201,NAM,"Trademark applications, total",1454.0,,1314.0,,,,,,,,,,,,,,,,,,,2659.0,2339.0,2562.0,4038.0,3097.0,5549.0
2202,NAM,"Trademark applications, direct resident",62.0,,57.0,,,,,,,,,,,,,,,,,,,439.0,332.0,364.0,1608.0,739.0,3423.0
2203,NAM,"Trademark applications, direct nonresident",1392.0,,1257.0,,,,,,,,,,,,,,,,,,,2220.0,2007.0,2198.0,2430.0,2358.0,2126.0
2206,NAM,Scientific and technical journal articles,,,,,,,,,,,,,39.9,31.0,50.3,34.7,38.3,36.0,33.2,39.0,46.9,66.0,86.1,94.8,99.4,107.7,
2208,NAM,"Charges for the use of intellectual property, receipts (BoP, current US$)",325931.6666,350629.3944,306021.7506,281626.8079,27570.349189999997,6977800.322000001,6575575.535,5969302.41,5728849.982999999,5499936.656,4697028.752,3808376.1969999997,,,,,,,189991.3081,59344.40941,5115892.106000001,484398.6453,686951.3345,2796319.67,345306.61299999995,311550.2325,314596.5539
2209,NAM,"Charges for the use of intellectual property, payments (BoP, current US$)",4345755.555,3471231.0039999997,2386969.655,4731330.3719999995,2839745.9669999997,3070232.142,3428847.9689999996,2532431.326,3113935.9960000003,8055999.476,0.37106527100000003,1663615.549,3578522.7860000003,3241378.29,1745714.29,3004599.117,1928214.245,15243361.84,6850862.175,5980160.247,8473753.521,6217145.125,7002941.61,8609619.572999999,7080686.53,2984701.0039999997,2406514.047
